iter	RMSE
1664	1.574752946
1665	1.574677469
1666	1.574643233
1667	1.574525601
1668	1.57422602
1669	1.57419319
1670	1.573958251
1671	1.57373217
1672	1.573242979
1673	1.573076877
1674	1.572752971
1675	1.572588855
1676	1.572570834
1677	1.57254952
1678	1.571959213
1679	1.57162845
1680	1.571587068
1681	1.571233639
1682	1.571206822
1683	1.571005405
1684	1.57081984
1685	1.57048367
1686	1.570446727
1687	1.570395655
1688	1.570008949
1689	1.569679525
1690	1.569544022
1691	1.569486581
1692	1.569198898
1693	1.569059345
1694	1.568861825
1695	1.568840714
1696	1.568831472
1697	1.56879627
1698	1.568739675
1699	1.568406356
1700	1.568071415
1701	1.56791118
1702	1.567866354
1703	1.567328137
1704	1.56710505
1705	1.566794582
1706	1.566721127
1707	1.566655003
1708	1.566158651
1709	1.565875976
1710	1.565436515
1711	1.565358966
1712	1.565229617
1713	1.565134646
1714	1.565016722
1715	1.56498877
1716	1.564903538
1717	1.564704528
1718	1.564326982
1719	1.564309949
1720	1.564069798
1721	1.563968322
1722	1.563845072
1723	1.563770353
1724	1.563568964
1725	1.563452205
1726	1.563368921
1727	1.5630328
1728	1.562514117
1729	1.562367593
1730	1.56201056
1731	1.561996045
1732	1.561724975
1733	1.561618792
1734	1.561606107
1735	1.56138558
1736	1.561228629
1737	1.561026932
1738	1.560383657
1739	1.560147546
1740	1.560043912
1741	1.559673597
1742	1.55959263
1743	1.559304674
1744	1.559283411
1745	1.559019148
1746	1.558494581
1747	1.558375839
1748	1.558119433
1749	1.557998471
1750	1.55797964
1751	1.557840411
1752	1.557794917
1753	1.55768943
1754	1.557592464
1755	1.557543761
1756	1.557186758
1757	1.557138599
1758	1.55712254
1759	1.557019523
1760	1.55668685
1761	1.556329809
1762	1.556221531
1763	1.556178743
1764	1.555944726
1765	1.555772021
1766	1.555596475
1767	1.555557405
1768	1.555211111
1769	1.554798559
1770	1.554397971
1771	1.554357057
1772	1.554327502
1773	1.553878195
1774	1.553380293
1775	1.552912644
1776	1.552569408
1777	1.552566314
1778	1.552234834
1779	1.551855898
1780	1.551337404
1781	1.551235821
1782	1.551138688
1783	1.550897387
1784	1.55040127
1785	1.550004014
1786	1.549706021
1787	1.54967865
1788	1.549489514
1789	1.549361658
1790	1.548961733
1791	1.548465505
1792	1.54841545
1793	1.548108143
1794	1.547874279
1795	1.547562915
1796	1.547345028
1797	1.547076842
1798	1.54687007
1799	1.546695885
1800	1.546660661
1801	1.546393538
1802	1.54622613
1803	1.546156231
1804	1.54589903
1805	1.545440854
1806	1.545117471
1807	1.545051808
1808	1.544977008
1809	1.54485225
1810	1.544770048
1811	1.544360283
1812	1.54423698
1813	1.54422069
1814	1.543972722
1815	1.543935319
1816	1.543739015
1817	1.543715825
1818	1.543646509
1819	1.543411597
1820	1.543368655
1821	1.543241067
1822	1.543107895
1823	1.543064447
1824	1.543053341
1825	1.542759479
1826	1.542680635
1827	1.542601179
1828	1.542461958
1829	1.54212473
1830	1.541652406
1831	1.541350631
1832	1.540963906
1833	1.54093492
1834	1.540799111
1835	1.540741587
1836	1.540734914
1837	1.540582883
1838	1.540571539
1839	1.540317732
1840	1.540000137
1841	1.539805044
1842	1.539349676
1843	1.539320383
1844	1.538940793
1845	1.538514433
1846	1.53836678
1847	1.538197676
1848	1.538091981
1849	1.538036549
1850	1.537992641
1851	1.537965725
1852	1.537840573
1853	1.537636351
1854	1.537450721
1855	1.537086049
1856	1.536991522
1857	1.536536301
1858	1.536482086
1859	1.536419155
1860	1.536348996
1861	1.535955065
1862	1.535936855
1863	1.535657095
1864	1.535411381
1865	1.53536349
1866	1.535022211
1867	1.534856042
1868	1.534401351
1869	1.53412577
1870	1.534073377
1871	1.533952772
1872	1.533831412
1873	1.533728288
1874	1.533669454
1875	1.533325662
1876	1.533288083
1877	1.532879334
1878	1.53257311
1879	1.532569295
1880	1.532553561
1881	1.532417731
1882	1.532404714
1883	1.53218634
1884	1.532032308
1885	1.531782752
1886	1.531461948
1887	1.531245295
1888	1.530986074
1889	1.53062899
1890	1.530470315
1891	1.530465367
1892	1.530087207
1893	1.529997024
1894	1.529620697
1895	1.52960944
1896	1.529586701
1897	1.529577258
1898	1.529354456
1899	1.528955261
1900	1.528532951
1901	1.52825856
1902	1.528170958
1903	1.528123568
1904	1.527988587
1905	1.527843654
1906	1.527373386
1907	1.527068978
1908	1.526911394
1909	1.526620647
1910	1.526573574
1911	1.526445836
1912	1.526170677
1913	1.525950807
1914	1.525626771
1915	1.525564085
1916	1.525020998
1917	1.525016013
1918	1.524963811
1919	1.524922236
1920	1.524756927
1921	1.524374459
1922	1.524156499
1923	1.524145555
1924	1.52390311
1925	1.523654854
1926	1.523545089
1927	1.523331431
1928	1.523292333
1929	1.522968495
1930	1.522771573
1931	1.522673225
1932	1.52262355
1933	1.52259845
1934	1.522282577
1935	1.522247625
1936	1.522202899
1937	1.521876215
1938	1.521659933
1939	1.521555694
1940	1.52150391
1941	1.521141847
1942	1.520862066
1943	1.520521437
1944	1.520313901
1945	1.520165907
1946	1.519903281
1947	1.519855456
1948	1.519552853
1949	1.519527928
1950	1.519461351
1951	1.519059878
1952	1.518594889
1953	1.518550049
1954	1.518442061
1955	1.518134841
1956	1.518072399
1957	1.518035234
1958	1.517690126
1959	1.517587161
1960	1.517276322
1961	1.517175214
1962	1.517162976
1963	1.517023124
1964	1.517006053
1965	1.516972337
1966	1.516614473
1967	1.516601786
1968	1.516515755
1969	1.51646786
1970	1.516429534
1971	1.516392309
1972	1.516325551
1973	1.516284489
1974	1.516054333
1975	1.516050798
1976	1.515764135
1977	1.51569921
1978	1.51566406
1979	1.515642393
1980	1.515479343
1981	1.515222668
1982	1.51500453
1983	1.514968113
1984	1.514576779
1985	1.514472874
1986	1.514470145
1987	1.513991763
1988	1.51354104
1989	1.513519593
1990	1.513442629
1991	1.513403999
1992	1.513016908
1993	1.512587296
1994	1.512517068
1995	1.512508522
1996	1.512274846
1997	1.512261958
1998	1.512187481
1999	1.512171491
